x1,y1,x2,y2,dx,dy,magnitude,angle_deg
2091.0000,2105.0000,2093.2932,2105.1104,2.2932,0.1104,2.2959,2.7550
1858.0000,2325.0000,1858.9005,2324.6528,0.9005,-0.3472,0.9651,-21.0828
1380.0000,2202.0000,1384.6536,2202.9272,4.6536,0.9272,4.7450,11.2689
4242.0000,2066.0000,4244.5361,2065.6287,2.5361,-0.3713,2.5632,-8.3300
2612.0000,2160.0000,2614.3445,2160.2729,2.3445,0.2729,2.3603,6.6406
2289.0000,819.0000,2289.1304,819.2836,0.1304,0.2836,0.3121,65.3094
4524.0000,2327.0000,4526.3286,2327.6309,2.3286,0.6309,2.4126,15.1585
976.0000,1435.0000,978.7021,1435.8488,2.7021,0.8488,2.8323,17.4377
2472.0000,3108.0000,2472.6406,3107.5710,0.6406,-0.4290,0.7710,-33.8058
39.0000,2050.0000,43.4082,2050.9778,4.4082,0.9778,4.5153,12.5064
103.0000,1985.0000,108.1931,1986.5002,5.1931,1.5002,5.4055,16.1134
1105.0000,1253.0000,1106.8550,1253.1525,1.8550,0.1525,1.8612,4.6987
2247.0000,1692.0000,2253.3296,1692.3965,6.3296,0.3965,6.3420,3.5843
2386.0000,1669.0000,2395.7395,1669.6528,9.7395,0.6528,9.7614,3.8348
334.0000,1929.0000,336.1453,1929.2690,2.1453,0.2690,2.1621,7.1482
27.0000,1894.0000,31.5815,1894.4432,4.5815,0.4432,4.6029,5.5258
3208.0000,1729.0000,3214.9482,1730.2753,6.9482,1.2753,7.0643,10.4002
1070.0000,1441.0000,1076.7625,1441.3556,6.7625,0.3556,6.7718,3.0100
5.0000,2467.0000,7.4067,2468.1567,2.4067,1.1567,2.6702,25.6706
1170.0000,2091.0000,1172.9060,2091.5542,2.9060,0.5542,2.9584,10.7971
2392.0000,1592.0000,2392.0000,1592.0000,0.0000,0.0000,0.0000,0.0000
97.0000,1393.0000,97.1390,1393.4757,0.1390,0.4757,0.4956,73.7085
181.0000,1875.0000,188.0877,1869.5924,7.0877,-5.4076,8.9150,-37.3421
2162.0000,2431.0000,2162.5486,2430.6887,0.5486,-0.3113,0.6307,-29.5716
2629.0000,2039.0000,2633.1921,2040.0570,4.1921,1.0570,4.3233,14.1516
2691.0000,1395.0000,2708.0679,1394.2173,17.0679,-0.7827,17.0858,-2.6257
841.0000,1508.0000,844.4713,1509.9310,3.4713,1.9310,3.9722,29.0868
4221.0000,2233.0000,4223.8799,2233.3428,2.8799,0.3428,2.9002,6.7876
2383.0000,1870.0000,2391.5295,1870.3604,8.5295,0.3604,8.5371,2.4192
738.0000,1565.0000,752.5497,1566.5765,14.5497,1.5765,14.6349,6.1842
387.0000,1995.0000,392.2480,1996.6495,5.2480,1.6495,5.5012,17.4487
1681.0000,2324.0000,1681.7446,2323.4395,0.7446,-0.5605,0.9320,-36.9720
1275.0000,1166.0000,1276.0060,1165.3683,1.0060,-0.6317,1.1879,-32.1271
1291.0000,2291.0000,1294.5997,2292.0444,3.5997,1.0444,3.7482,16.1797
4393.0000,2373.0000,4393.9932,2372.9846,0.9932,-0.0154,0.9933,-0.8873
4502.0000,2120.0000,4504.3975,2120.3691,2.3975,0.3691,2.4257,8.7532
128.0000,1412.0000,131.0960,1412.1594,3.0960,0.1594,3.1001,2.9478
3217.0000,2171.0000,3215.6677,2168.9897,-1.3323,-2.0103,2.4117,-123.5340
278.0000,2215.0000,279.9982,2215.6755,1.9982,0.6755,2.1093,18.6787
2969.0000,1967.0000,2978.9912,1968.9922,9.9912,1.9922,10.1879,11.2765
3408.0000,2381.0000,3411.8132,2381.1929,3.8132,0.1929,3.8181,2.8955
3407.0000,2461.0000,3409.6675,2461.3872,2.6675,0.3872,2.6954,8.2593
1975.0000,2042.0000,1978.2404,2042.8311,3.2404,0.8311,3.3452,14.3846
1755.0000,1414.0000,1764.2162,1413.3031,9.2162,-0.6969,9.2425,-4.3243
273.0000,1957.0000,276.1879,1957.3784,3.1879,0.3784,3.2103,6.7695
2033.0000,2665.0000,2034.3837,2665.2849,1.3837,0.2849,1.4127,11.6352
1824.0000,2078.0000,1828.5162,2073.0024,4.5162,-4.9976,6.7359,-47.8962
796.0000,1850.0000,796.9160,1849.7070,0.9160,-0.2930,0.9617,-17.7369
562.0000,2092.0000,563.6962,2092.2600,1.6962,0.2600,1.7160,8.7152
632.0000,1943.0000,640.2335,1944.0739,8.2335,1.0739,8.3032,7.4309
2298.0000,2258.0000,2299.1909,2257.9045,1.1909,-0.0955,1.1947,-4.5828
1290.0000,877.0000,1290.2080,877.2892,0.2080,0.2892,0.3563,54.2786
3028.0000,1954.0000,3035.4412,1956.4220,7.4412,2.4220,7.8254,18.0294
2314.0000,1009.0000,2314.7053,1009.6819,0.7053,0.6819,0.9810,44.0321
3457.0000,1861.0000,3463.6165,1861.3682,6.6165,0.3682,6.6267,3.1849
2913.0000,1290.0000,2919.6553,1289.1630,6.6553,-0.8370,6.7077,-7.1685
3384.0000,1833.0000,3382.5996,1827.5084,-1.4004,-5.4916,5.6673,-104.3059
2372.0000,2092.0000,2373.9744,2092.4048,1.9744,0.4048,2.0154,11.5862
638.0000,2372.0000,639.4926,2372.1865,1.4926,0.1865,1.5042,7.1230
981.0000,2020.0000,984.5466,2020.3174,3.5466,0.3174,3.5607,5.1138
33.0000,1182.0000,33.3896,1182.0334,0.3896,0.0334,0.3911,4.9065
2697.0000,2454.0000,2696.4368,2452.8552,-0.5632,-1.1448,1.2758,-116.1973
901.0000,1057.0000,902.0676,1057.3816,1.0676,0.3816,1.1337,19.6690
65.0000,2062.0000,70.3577,2063.4429,5.3577,1.4429,5.5486,15.0725
1682.0000,1043.0000,1683.3060,1043.2217,1.3060,0.2217,1.3247,9.6333
3665.0000,2208.0000,3669.3748,2207.7168,4.3748,-0.2832,4.3839,-3.7039
266.0000,2139.0000,267.9094,2138.7942,1.9094,-0.2058,1.9205,-6.1521
2546.0000,830.0000,2549.5554,829.7296,3.5554,-0.2704,3.5657,-4.3499
3098.0000,2008.0000,3101.7195,2007.7261,3.7195,-0.2739,3.7296,-4.2120
1107.0000,1788.0000,1113.8236,1788.3064,6.8236,0.3064,6.8305,2.5710
2079.0000,1808.0000,2086.2124,1808.7720,7.2124,0.7720,7.2536,6.1093
1084.0000,1399.0000,1086.5848,1399.4889,2.5848,0.4889,2.6307,10.7103
1556.0000,1232.0000,1557.2065,1232.6770,1.2065,0.6770,1.3835,29.2972
1717.0000,1488.0000,1719.5134,1488.9326,2.5134,0.9326,2.6809,20.3576
1419.0000,308.0000,1419.5061,307.7455,0.5061,-0.2545,0.5665,-26.6976
260.0000,1960.0000,264.6986,1960.9319,4.6986,0.9319,4.7902,11.2179
1162.0000,1871.0000,1164.5276,1870.9792,2.5276,-0.0208,2.5277,-0.4704
4376.0000,2092.0000,4381.9136,2091.3452,5.9136,-0.6548,5.9497,-6.3184
103.0000,1902.0000,104.7072,1901.9143,1.7072,-0.0857,1.7093,-2.8736
1065.0000,1382.0000,1067.3497,1381.7507,2.3497,-0.2493,2.3629,-6.0555
102.0000,1967.0000,105.3265,1967.7107,3.3265,0.7107,3.4016,12.0596
1712.0000,1241.0000,1712.4802,1241.3861,0.4802,0.3861,0.6162,38.7998
986.0000,2030.0000,990.0932,2030.4585,4.0932,0.4585,4.1188,6.3913
262.0000,1930.0000,267.5992,1930.4569,5.5992,0.4569,5.6178,4.6651
3398.0000,658.0000,3397.6357,658.5667,-0.3643,0.5667,0.6736,122.7340
2934.0000,1563.0000,2936.2261,1563.1622,2.2261,0.1622,2.2320,4.1682
549.0000,1837.0000,553.3586,1837.4753,4.3586,0.4753,4.3844,6.2240
1501.0000,1040.0000,1503.4565,1039.4595,2.4565,-0.5405,2.5153,-12.4094
1560.0000,1049.0000,1562.7347,1048.5425,2.7347,-0.4575,2.7727,-9.4976
454.0000,2058.0000,456.0243,2058.0764,2.0243,0.0764,2.0257,2.1619
1565.0000,1458.0000,1572.2850,1457.1564,7.2850,-0.8436,7.3337,-6.6056
1039.0000,2075.0000,1041.9111,2075.2939,2.9111,0.2939,2.9259,5.7658
179.0000,2135.0000,181.0995,2135.5107,2.0995,0.5107,2.1607,13.6728
558.0000,1983.0000,560.7101,1982.6476,2.7101,-0.3524,2.7329,-7.4091
1544.0000,906.0000,1543.8206,906.1542,-0.1794,0.1542,0.2366,139.3202
2877.0000,2026.0000,2882.2446,2027.9226,5.2446,1.9226,5.5859,20.1322
3815.0000,2097.0000,3821.8003,2098.6152,6.8003,1.6152,6.9895,13.3615
400.0000,1502.0000,402.3316,1502.0189,2.3316,0.0189,2.3317,0.4649
1165.0000,2114.0000,1167.0421,2114.5403,2.0421,0.5403,2.1124,14.8192
3273.0000,2039.0000,3279.7859,2041.1337,6.7859,2.1337,7.1134,17.4546
732.0000,1509.0000,739.3553,1508.6639,7.3553,-0.3361,7.3630,-2.6160
1090.0000,1117.0000,1091.8063,1117.0728,1.8063,0.0728,1.8077,2.3065
240.0000,2231.0000,243.3701,2232.1860,3.3701,1.1860,3.5727,19.3885
769.0000,1528.0000,775.1359,1529.6454,6.1359,1.6454,6.3527,15.0111
5.0000,1861.0000,9.7064,1861.6940,4.7064,0.6940,4.7573,8.3879
866.0000,2064.0000,868.1031,2063.7993,2.1031,-0.2007,2.1127,-5.4507
1515.0000,1912.0000,1520.0847,1911.7852,5.0847,-0.2148,5.0893,-2.4195
2653.0000,1687.0000,2665.9368,1687.3188,12.9368,0.3188,12.9407,1.4119
2523.0000,2028.0000,2526.9421,2028.9203,3.9421,0.9203,4.0481,13.1403
2959.0000,2352.0000,2961.1633,2352.0842,2.1633,0.0842,2.1650,2.2297
735.0000,2030.0000,737.4624,2030.1641,2.4624,0.1641,2.4679,3.8118
879.0000,1511.0000,885.7894,1511.9039,6.7894,0.9039,6.8493,7.5837
4545.0000,2066.0000,4547.9609,2064.7061,2.9609,-1.2939,3.2313,-23.6056
93.0000,1953.0000,96.4414,1953.6575,3.4414,0.6575,3.5036,10.8159
1067.0000,2021.0000,1069.6226,2021.2537,2.6226,0.2537,2.6348,5.5246
320.0000,1975.0000,322.2639,1975.2493,2.2639,0.2493,2.2776,6.2832
3201.0000,2130.0000,3204.6985,2128.8711,3.6985,-1.1289,3.8669,-16.9740
4238.0000,2119.0000,4239.4224,2119.1062,1.4224,0.1062,1.4263,4.2701
3386.0000,2812.0000,3388.0454,2812.9604,2.0454,0.9604,2.2597,25.1530
904.0000,1918.0000,915.6755,1919.4646,11.6755,1.4646,11.7670,7.1500
481.0000,1857.0000,483.1580,1856.8286,2.1580,-0.1714,2.1648,-4.5409
273.0000,2161.0000,275.2323,2161.6130,2.2323,0.6130,2.3149,15.3563
2343.0000,2890.0000,2343.1365,2889.3560,0.1365,-0.6440,0.6583,-78.0358
551.0000,1853.0000,553.8945,1852.4923,2.8945,-0.5077,2.9387,-9.9483
1701.0000,2190.0000,1702.2346,2188.9885,1.2346,-1.0115,1.5960,-39.3264
3479.0000,2472.0000,3480.6655,2472.0259,1.6655,0.0259,1.6657,0.8902
2661.0000,2057.0000,2662.5659,2057.0063,1.5659,0.0063,1.5659,0.2323
529.0000,1942.0000,536.9760,1942.0446,7.9760,0.0446,7.9761,0.3201
1307.0000,1905.0000,1308.5437,1904.4150,1.5437,-0.5850,1.6508,-20.7534
802.0000,1967.0000,806.0599,1967.6171,4.0599,0.6171,4.1066,8.6422
1842.0000,1417.0000,1843.7537,1417.7064,1.7537,0.7064,1.8906,21.9409
3037.0000,1485.0000,3043.3704,1485.3392,6.3704,0.3392,6.3794,3.0482
2210.0000,417.0000,2209.8792,417.0671,-0.1208,0.0671,0.1382,150.9675
104.0000,2151.0000,107.1699,2151.9512,3.1699,0.9512,3.3095,16.7027
2766.0000,1963.0000,2781.2617,1964.3558,15.2617,1.3558,15.3218,5.0768
3614.0000,711.0000,3613.9153,711.6050,-0.0847,0.6050,0.6109,97.9714
773.0000,1935.0000,779.2254,1933.3253,6.2254,-1.6747,6.4467,-15.0566
1907.0000,1149.0000,1909.1978,1149.4569,2.1978,0.4569,2.2447,11.7444
2474.0000,1390.0000,2486.1653,1394.0145,12.1653,4.0145,12.8106,18.2628
1872.0000,2775.0000,1872.4446,2774.6460,0.4446,-0.3540,0.5683,-38.5291
2319.0000,3246.0000,2320.1292,3245.4036,1.1292,-0.5964,1.2770,-27.8437
1670.0000,1228.0000,1672.0232,1228.1925,2.0232,0.1925,2.0323,5.4353
2707.0000,1014.0000,2708.0452,1014.2758,1.0452,0.2758,1.0809,14.7801
3203.0000,2113.0000,3212.9036,2113.6411,9.9036,0.6411,9.9243,3.7039
3957.0000,2190.0000,3961.0020,2189.8367,4.0020,-0.1633,4.0053,-2.3371
266.0000,1468.0000,274.6048,1467.1932,8.6048,-0.8068,8.6425,-5.3563
1869.0000,1905.0000,1874.7090,1906.3220,5.7090,1.3220,5.8601,13.0381
1231.0000,2028.0000,1233.7819,2028.1802,2.7819,0.1802,2.7877,3.7058
3914.0000,1034.0000,3919.4778,1033.9078,5.4778,-0.0922,5.4786,-0.9639
2895.0000,2208.0000,2897.4412,2208.1650,2.4412,0.1650,2.4467,3.8677
1730.0000,1484.0000,1737.2054,1479.1150,7.2054,-4.8850,8.7053,-34.1357
547.0000,1938.0000,552.8521,1938.4259,5.8521,0.4259,5.8676,4.1625
1801.0000,2153.0000,1802.2737,2152.5325,1.2737,-0.4675,1.3568,-20.1566
1234.0000,1793.0000,1245.6792,1793.1317,11.6792,0.1317,11.6799,0.6461
1361.0000,923.0000,1362.8326,922.7974,1.8326,-0.2026,1.8438,-6.3096
17.0000,1224.0000,19.0412,1223.2603,2.0412,-0.7397,2.1711,-19.9207
2871.0000,2010.0000,2887.4563,2011.7915,16.4563,1.7915,16.5535,6.2130
3856.0000,2488.0000,3856.3235,2488.5803,0.3235,0.5803,0.6644,60.8636
995.0000,2730.0000,995.3798,2729.8855,0.3798,-0.1145,0.3966,-16.7786
709.0000,2093.0000,711.7426,2093.5520,2.7426,0.5520,2.7976,11.3800
1162.0000,2103.0000,1163.3835,2101.9390,1.3835,-1.0610,1.7436,-37.4845
880.0000,1413.0000,881.3934,1413.5686,1.3934,0.5686,1.5050,22.1984
713.0000,1432.0000,716.3365,1430.9858,3.3365,-1.0142,3.4872,-16.9072
814.0000,1206.0000,816.4062,1205.2577,2.4062,-0.7423,2.5181,-17.1450
822.0000,1275.0000,826.1954,1273.0519,4.1954,-1.9481,4.6256,-24.9078
1694.0000,1975.0000,1695.6752,1974.8043,1.6752,-0.1957,1.6866,-6.6626
2031.0000,1714.0000,2025.0061,1714.7148,-5.9939,0.7148,6.0364,173.1989
742.0000,2116.0000,744.1247,2115.9275,2.1247,-0.0725,2.1259,-1.9546
2782.0000,1778.0000,2790.9187,1779.4891,8.9187,1.4891,9.0422,9.4791
1192.0000,1841.0000,1201.7148,1841.4375,9.7148,0.4375,9.7247,2.5785
419.0000,1479.0000,425.7169,1479.2782,6.7169,0.2782,6.7227,2.3717
1217.0000,2785.0000,1218.2310,2784.8752,1.2310,-0.1248,1.2373,-5.7871
211.0000,1879.0000,216.7691,1880.1808,5.7691,1.1808,5.8887,11.5671
335.0000,1952.0000,334.5942,1951.7931,-0.4058,-0.2069,0.4555,-152.9852
730.0000,1887.0000,738.7687,1888.7277,8.7687,1.7277,8.9373,11.1459
54.0000,1918.0000,57.9732,1919.4460,3.9732,1.4460,4.2282,19.9989
94.0000,1934.0000,99.2932,1936.7137,5.2932,2.7137,5.9483,27.1435
1761.0000,2074.0000,1761.8071,2073.7476,0.8071,-0.2524,0.8457,-17.3678
2468.0000,1635.0000,2479.5432,1633.6820,11.5432,-1.3180,11.6182,-6.5138
314.0000,2276.0000,315.4662,2276.4866,1.4662,0.4866,1.5448,18.3594
3484.0000,2080.0000,3489.5811,2079.9104,5.5811,-0.0896,5.5818,-0.9198
40.0000,2018.0000,44.3559,2019.1506,4.3559,1.1506,4.5054,14.7968
574.0000,1816.0000,582.5563,1816.1361,8.5563,0.1361,8.5574,0.9113
2870.0000,2092.0000,2872.2751,2092.1619,2.2751,0.1619,2.2809,4.0694
2274.0000,1770.0000,2275.6042,1769.6190,1.6042,-0.3810,1.6489,-13.3593
1559.0000,1303.0000,1562.1857,1303.4310,3.1857,0.4310,3.2147,7.7055
2573.0000,1157.0000,2577.0454,1156.3771,4.0454,-0.6229,4.0931,-8.7538
3276.0000,2054.0000,3282.1614,2054.0977,6.1614,0.0977,6.1622,0.9080
3105.0000,362.0000,3105.0625,361.9507,0.0625,-0.0493,0.0796,-38.2411
1371.0000,921.0000,1372.0697,920.5882,1.0697,-0.4118,1.1462,-21.0553
1024.0000,1936.0000,1026.8179,1935.2230,2.8179,-0.7770,2.9230,-15.4152
2801.0000,2202.0000,2804.1689,2201.9358,3.1689,-0.0642,3.1696,-1.1608
2459.0000,3084.0000,2460.0371,3085.3103,1.0371,1.3103,1.6711,51.6383
3169.0000,1382.0000,3180.3110,1381.7747,11.3110,-0.2253,11.3133,-1.1413
110.0000,1977.0000,114.0929,1975.0966,4.0929,-1.9034,4.5138,-24.9414
2138.0000,2190.0000,2139.6538,2189.4966,1.6538,-0.5034,1.7287,-16.9302
1437.0000,1395.0000,1442.3038,1394.4175,5.3038,-0.5825,5.3357,-6.2677
3316.0000,1492.0000,3322.4438,1492.6190,6.4438,0.6190,6.4735,5.4872
3094.0000,1002.0000,3095.2156,1000.9927,1.2156,-1.0073,1.5787,-39.6462
1142.0000,857.0000,1142.4469,857.1699,0.4469,0.1699,0.4781,20.8180
1764.0000,1143.0000,1769.1080,1141.9507,5.1080,-1.0493,5.2147,-11.6085
4179.0000,2496.0000,4179.4653,2495.5522,0.4653,-0.4478,0.6458,-43.8971
549.0000,1817.0000,556.2177,1817.3224,7.2177,0.3224,7.2248,2.5575
282.0000,2017.0000,285.3970,2017.2819,3.3970,0.2819,3.4086,4.7432
2931.0000,1927.0000,2938.0613,1927.8221,7.0613,0.8221,7.1090,6.6410
1457.0000,1397.0000,1458.6643,1395.7247,1.6643,-1.2753,2.0967,-37.4610
2211.0000,1701.0000,2220.2375,1699.6656,9.2375,-1.3344,9.3334,-8.2194
2004.0000,2031.0000,2005.3020,2042.1580,1.3020,11.1580,11.2337,83.3444
712.0000,1442.0000,715.4255,1442.0953,3.4255,0.0953,3.4269,1.5942
1438.0000,1926.0000,1440.9808,1926.7085,2.9808,0.7085,3.0639,13.3702
1546.0000,1782.0000,1551.3502,1782.5242,5.3502,0.5242,5.3758,5.5955
937.0000,1912.0000,943.3167,1913.8962,6.3167,1.8962,6.5951,16.7096
388.0000,1370.0000,392.1207,1368.9315,4.1207,-1.0685,4.2569,-14.5365
501.0000,2273.0000,503.5564,2273.8584,2.5564,0.8584,2.6966,18.5615
3806.0000,1543.0000,3814.3516,1544.5795,8.3516,1.5795,8.4996,10.7094
2953.0000,1482.0000,2961.1729,1481.5482,8.1729,-0.4518,8.1853,-3.1640
1964.0000,2003.0000,1968.9246,1995.8099,4.9246,-7.1901,8.7148,-55.5923
3056.0000,3029.0000,3056.6414,3028.7656,0.6414,-0.2344,0.6828,-20.0741
1146.0000,2123.0000,1148.6378,2122.8213,2.6378,-0.1787,2.6439,-3.8758
1221.0000,1765.0000,1217.7091,1754.2341,-3.2909,-10.7659,11.2576,-106.9973
3265.0000,2905.0000,3266.8528,2905.3445,1.8528,0.3445,1.8845,10.5326
2187.0000,2686.0000,2188.3699,2685.9929,1.3699,-0.0071,1.3699,-0.2961
1676.0000,2132.0000,1676.2012,2131.6970,0.2012,-0.3030,0.3637,-56.4166
4088.0000,1555.0000,4099.7183,1555.4490,11.7183,0.4490,11.7269,2.1942
2694.0000,1924.0000,2703.7817,1925.0140,9.7817,1.0140,9.8342,5.9185
305.0000,1942.0000,308.4347,1942.6866,3.4347,0.6866,3.5027,11.3051
21.0000,1929.0000,25.0109,1929.1594,4.0109,0.1594,4.0141,2.2762
2410.0000,1835.0000,2421.4087,1836.2461,11.4087,1.2461,11.4765,6.2333
31.0000,1972.0000,32.7324,1971.6866,1.7324,-0.3134,1.7605,-10.2526
2933.0000,2091.0000,2943.5581,2093.7554,10.5581,2.7554,10.9117,14.6264
1569.0000,1207.0000,1571.3365,1206.8076,2.3365,-0.1924,2.3445,-4.7069
3602.0000,708.0000,3602.0002,708.5964,0.0002,0.5964,0.5964,89.9765
2086.0000,584.0000,2086.8103,583.4529,0.8103,-0.5471,0.9777,-34.0274
2138.0000,2227.0000,2138.4304,2226.8530,0.4304,-0.1470,0.4548,-18.8532
3292.0000,2526.0000,3292.9033,2525.5332,0.9033,-0.4668,1.0168,-27.3280
882.0000,2127.0000,882.6924,2126.6748,0.6924,-0.3252,0.7650,-25.1564
2575.0000,2206.0000,2578.3579,2206.2720,3.3579,0.2720,3.3689,4.6305
334.0000,1379.0000,337.2160,1378.5333,3.2160,-0.4667,3.2497,-8.2565
531.0000,2134.0000,531.7399,2134.0356,0.7399,0.0356,0.7407,2.7582
946.0000,2445.0000,947.9980,2445.8325,1.9980,0.8325,2.1646,22.6199
1312.0000,1916.0000,1314.3932,1916.0426,2.3932,0.0426,2.3936,1.0198
165.0000,1923.0000,168.9491,1923.8398,3.9491,0.8398,4.0374,12.0060
3493.0000,2461.0000,3493.7283,2461.8477,0.7283,0.8477,1.1175,49.3322
750.0000,2027.0000,751.9261,2027.0797,1.9261,0.0797,1.9277,2.3699
4291.0000,1604.0000,4301.9321,1604.7159,10.9321,0.7159,10.9555,3.7469
328.0000,1814.0000,332.8735,1795.5967,4.8735,-18.4033,19.0377,-75.1675
347.0000,1253.0000,349.5824,1251.9227,2.5824,-1.0773,2.7981,-22.6439
621.0000,1428.0000,623.2743,1429.1085,2.2743,1.1085,2.5301,25.9852
1008.0000,1119.0000,1010.2263,1118.8629,2.2263,-0.1371,2.2305,-3.5236
938.0000,1757.0000,949.2589,1756.3162,11.2589,-0.6838,11.2796,-3.4758
1906.0000,347.0000,1906.6056,346.6291,0.6056,-0.3709,0.7102,-31.4886
403.0000,1271.0000,403.3943,1271.5804,0.3943,0.5804,0.7017,55.8082
680.0000,1343.0000,682.2913,1343.4380,2.2913,0.4380,2.3328,10.8216
2553.0000,2014.0000,2564.9302,2015.8105,11.9302,1.8105,12.0668,8.6295
3031.0000,1944.0000,3038.3833,1943.5551,7.3833,-0.4449,7.3967,-3.4487
94.0000,2106.0000,97.5509,2106.7527,3.5509,0.7527,3.6298,11.9677
3251.0000,2186.0000,3251.3740,2184.9868,0.3740,-1.0132,1.0800,-69.7380
3236.0000,2170.0000,3238.2595,2168.3376,2.2595,-1.6624,2.8051,-36.3423
3268.0000,2887.0000,3269.7878,2885.7566,1.7878,-1.2434,2.1777,-34.8178
3601.0000,924.0000,3607.4758,923.0242,6.4758,-0.9758,6.5489,-8.5693
2657.0000,2022.0000,2660.1274,2020.8816,3.1274,-1.1184,3.3214,-19.6776
2824.0000,2206.0000,2833.3159,2209.4275,9.3159,3.4275,9.9264,20.1995
2761.0000,1892.0000,2769.2590,1893.7107,8.2590,1.7107,8.4343,11.7022
3045.0000,2312.0000,3046.6985,2312.0691,1.6985,0.0691,1.6999,2.3294
4306.0000,2191.0000,4307.8223,2191.2666,1.8223,0.2666,1.8417,8.3235
2150.0000,322.0000,2150.4622,322.1407,0.4622,0.1407,0.4831,16.9343
1550.0000,1315.0000,1552.5208,1315.2452,2.5208,0.2452,2.5327,5.5567
3551.0000,2108.0000,3558.2092,2108.4097,7.2092,0.4097,7.2209,3.2524
3726.0000,1264.0000,3727.0256,1265.2065,1.0256,1.2065,1.5836,49.6334
3306.0000,2548.0000,3309.4021,2548.0063,3.4021,0.0063,3.4021,0.1069
555.0000,1897.0000,558.9450,1897.2529,3.9450,0.2529,3.9531,3.6684
219.0000,2033.0000,222.4523,2033.7896,3.4523,0.7896,3.5415,12.8820
1114.0000,1906.0000,1121.9265,1907.7908,7.9265,1.7908,8.1263,12.7306
1709.0000,2905.0000,1709.1284,2905.9634,0.1284,0.9634,0.9719,82.4073
852.0000,1955.0000,854.3691,1954.8148,2.3691,-0.1852,2.3764,-4.4694
501.0000,2262.0000,504.0319,2262.5723,3.0319,0.5723,3.0854,10.6889
492.0000,2227.0000,495.0916,2227.9204,3.0916,0.9204,3.2257,16.5790
195.0000,1195.0000,196.5303,1194.9226,1.5303,-0.0774,1.5323,-2.8951
171.0000,1854.0000,176.6795,1855.5835,5.6795,1.5835,5.8961,15.5790
2417.0000,1989.0000,2426.4834,1990.4203,9.4834,1.4203,9.5892,8.5176
2559.0000,1722.0000,2566.8970,1720.8611,7.8970,-1.1389,7.9787,-8.2067
1764.0000,1477.0000,1774.9077,1477.4767,10.9077,0.4767,10.9181,2.5023
3043.0000,2323.0000,3044.2034,2322.8728,1.2034,-0.1272,1.2101,-6.0338
322.0000,1804.0000,316.6875,1805.8209,-5.3125,1.8209,5.6159,161.0803
2157.0000,1180.0000,2165.3228,1179.0084,8.3228,-0.9916,8.3816,-6.7942
859.0000,2487.0000,862.4631,2487.8391,3.4631,0.8391,3.5633,13.6204
3137.0000,1259.0000,3146.5112,1258.1798,9.5112,-0.8202,9.5465,-4.9286
2756.0000,1668.0000,2768.5952,1669.2827,12.5952,1.2827,12.6604,5.8150
190.0000,1909.0000,193.2587,1909.5997,3.2587,0.5997,3.3134,10.4280
1700.0000,2886.0000,1701.2908,2886.3000,1.2908,0.3000,1.3252,13.0864
4651.0000,1702.0000,4652.7930,1702.0852,1.7930,0.0852,1.7950,2.7208
79.0000,1723.0000,80.1830,1724.9282,1.1830,1.9282,2.2622,58.4701
810.0000,2065.0000,813.2370,2065.1162,3.2370,0.1162,3.2391,2.0561
351.0000,1234.0000,353.6899,1233.6417,2.6899,-0.3583,2.7137,-7.5866
1657.0000,1386.0000,1662.3445,1386.7378,5.3445,0.7378,5.3952,7.8599
2884.0000,1825.0000,2877.4409,1821.8839,-6.5591,-3.1161,7.2617,-154.5885
569.0000,1066.0000,569.3508,1065.8120,0.3508,-0.1880,0.3980,-28.1841
3808.0000,2414.0000,3810.8765,2415.1614,2.8765,1.1614,3.1021,21.9865
1138.0000,1181.0000,1139.0219,1181.1035,1.0219,0.1035,1.0271,5.7845
2245.0000,2111.0000,2247.6135,2111.4810,2.6135,0.4810,2.6574,10.4273
2697.0000,1876.0000,2707.2446,1878.6084,10.2446,2.6084,10.5715,14.2846
2465.0000,1595.0000,2478.2864,1592.7372,13.2864,-2.2628,13.4777,-9.6654
992.0000,1161.0000,992.1713,1161.7593,0.1713,0.7593,0.7784,77.2889
1954.0000,2251.0000,1955.2064,2250.9050,1.2064,-0.0950,1.2102,-4.5011
4389.0000,2394.0000,4389.9897,2391.7678,0.9897,-2.2322,2.4418,-66.0875
1728.0000,1471.0000,1732.0577,1470.7297,4.0577,-0.2703,4.0667,-3.8105
26.0000,1365.0000,27.3134,1364.7782,1.3134,-0.2218,1.3320,-9.5857
1492.0000,1977.0000,1495.4534,1976.3788,3.4534,-0.6212,3.5088,-10.1977
137.0000,2185.0000,137.9739,2185.6204,0.9739,0.6204,1.1547,32.4960
565.0000,2002.0000,567.9918,2002.6676,2.9918,0.6676,3.0653,12.5793
573.0000,1055.0000,574.4286,1054.7692,1.4286,-0.2308,1.4472,-9.1783
432.0000,2290.0000,434.4952,2290.8018,2.4952,0.8018,2.6208,17.8134
4120.0000,2515.0000,4123.9766,2517.0010,3.9766,2.0010,4.4516,26.7112
3866.0000,2478.0000,3865.7217,2476.8684,-0.2783,-1.1316,1.1653,-103.8179
1646.0000,1461.0000,1649.6991,1460.9332,3.6991,-0.0668,3.6997,-1.0341
4289.0000,2257.0000,4290.4590,2256.8865,1.4590,-0.1135,1.4634,-4.4493
3332.0000,3022.0000,3333.5066,3021.1331,1.5066,-0.8669,1.7382,-29.9176
